feature,importance
passing_dropbacks_season_1,0.0018886040404962577
passing_sacks_season_2,0.0018561731633455311
passing_scrambles_season_1,0.0017930036283759256
rushing_routes_season_1,0.0017847467510125603
rushing_breakaway_yards_season_1,0.0017101074806646817
passing_accuracy_percent_season_2,0.0016660896274722395
rushing_designed_yards_season_2,0.0016052584400917547
passing_penalties_season_1,0.001600672617452726
passing_scrambles_season_2,0.0015933444133513727
passing_penalties_season_2,0.0015449628413458153
rushing_yards_season_2,0.0015088266020485443
rushing_grades_run_block_season_2,0.0014874050643248165
passing_spikes_season_2,0.001460922262897921
rushing_elu_rush_mtf_season_1,0.0014529374706916912
rushing_penalties_season_1,0.0014307159464121756
rushing_routes_season_2,0.0014176837510073773
rushing_grades_run_block_season_1,0.0013586497233447244
rushing_yards_after_contact_season_2,0.001352941007848485
rushing_rec_yards_season_1,0.001264998227959273
rushing_explosive_season_2,0.0012613169331009394
rushing_elu_rush_mtf_season_2,0.001180428853996113
rushing_player_game_count_season_1,0.0011086273569505915
rushing_rec_yards_season_2,0.001071180861163161
rushing_player_game_count_season_2,0.0010089238579322878
rushing_breakaway_attempts_season_1,0.0009575815432144889
passing_player_game_count_season_2,0.0008708094402131961
passing_player_game_count_season_1,0.0006729504961533648
rushing_breakaway_attempts_season_2,0.0005043717951583385
rushing_targets_season_1,0.00045545256873879116
passing_declined_penalties_season_1,0.0004332747529532355
rushing_targets_season_2,0.00031279229100404784
rushing_receptions_season_2,0.0002505695618965793
rushing_receptions_season_1,0.00019736087663396943
rushing_elu_recv_mtf_season_2,0.00016997849886484602
rushing_declined_penalties_season_1,0.00015091726463601441
passing_declined_penalties_season_2,8.47845102087775e-05
rushing_drops_season_1,5.4549062365652575e-05
rushing_drops_season_2,2.8077175242512046e-05
rushing_elu_recv_mtf_season_1,9.947518667852384e-06
rushing_declined_penalties_season_2,0.0
